handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,customTextField1,customTextCharLimit1,customTextMandatory1
bdffe84d-a31f-48e4-abf5-40de8e4e6341,Product,ספות - SORB59,"Model: FABRIC COLECTION<br>Description: מערכת ישיבה פינתית | בשילוב מיטה נפתחת | בתוספת ריקליינרים נשלפים<br>Size: מידות: 238X224 ס""מ<br>Materials: ריפוד בד<br>Color: צבעים: בז'<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SORB59.jpg,סלון;ספות (ק.מ);FABRIC COLECTION (מודל),SORB59,,8518,,true,PERCENT,0,InStock,,צבע,DROP_DOWN,צבעים: בז',,,,,,,,,,,,,,,,,,,,,,,,
9e49b070-8f3d-4e4d-a77f-a8570b706603,Product,ספות - SOBW47,"Description: 1*three seater/
1*chaise
solid wood, fabric, high density foam<br>Size: 200*100*80/
110*196*80<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SOBW47.jpg,סלון;ספות (ק.מ),SOBW47,,6730,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a811d5a-44fb-4aa2-a136-e3d97b5cb498,Product,ספות - SORB74,"Model: LEATHER COLECTION<br>Description: מערכת ישיבה סט 3+2<br>Size: מידות: דו- 170 ס""מ, תלת- 211 ס""מ<br>Materials: ריפוד עור משולב<br>Color: ניתן להשיג במבחר צבעים<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SORB74.jpg,סלון;ספות (ק.מ);LEATHER COLECTION (מודל),SORB74,,6692,,true,PERCENT,0,InStock,,צבע,DROP_DOWN,ניתן להשיג במבחר צבעים,,,,,,,,,,,,,,,,,,,,,,,,
e1e07bed-c48f-41e9-984c-cc70de5c0352,Product,ספות - SORB23,"Model: FABRIC COLECTION<br>Description: ספת מעצבים ארוכה<br>Size: מידות: 328 ס""מ<br>Materials: ריפוד בד<br>Color: צבעים: בז', חום מוקה, אפור בהיר, אפור כהה<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SORB23.jpg,סלון;ספות (ק.מ);FABRIC COLECTION (מודל),SORB23,,8822,,true,PERCENT,0,InStock,,צבע,DROP_DOWN,צבעים: בז';חום מוקה;אפור בהיר;אפור כהה,,,,,,,,,,,,,,,,,,,,,,,,
10acb110-ea10-4f10-9912-38c7f29c59df,Product,ספות - SOBW45,"Description: 1*five seater/
1*three seater/
2*one seater
iron pipe for frame, metal for sofa leg, solid wood, fabric, high density foam<br>Size: 320*100*94/
213*100*94/
98*100*94<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SOBW45.jpg,סלון;ספות (ק.מ),SOBW45,,10811,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65153c5c-840d-42c1-99e3-a270843e42ce,Product,ספות - SOBW16,"Description: 1*three seater/
1*two seater/
1*one seater/
1*chaise/
1*wood box
solid wood for frame,  fabric, high density foam, standard export packing<br>Size: 210*105*66/
180*105*66/
86*105*66/
105*200*66/
130*20*10<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SOBW16.jpg,סלון;ספות (ק.מ),SOBW16,,6964,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e34f1431-bf9d-4710-85f6-9e2a6573f2d7,Product,ספות - SORB20,"Model: FABRIC COLECTION<br>Description: מערכת ישיבה פינתית | בשילוב שזלונג | בתוספת בר וריקליינרים נשלפים<br>Size: מידות: 330X297 ס""מ<br>Materials: ריפוד בד<br>Color: צבעים: חום, בז', אפור בהיר, אפור כהה<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SORB20.jpg,סלון;ספות (ק.מ);FABRIC COLECTION (מודל),SORB20,,0,,true,PERCENT,0,InStock,,צבע,DROP_DOWN,צבעים: חום;בז';אפור בהיר;אפור כהה,,,,,,,,,,,,,,,,,,,,,,,,
f7292133-079a-4a1f-9c67-b68a042b7534,Product,ספות - SORB9,"Model: ITALIAN COLECTION<br>Description: מערכת ישיבה פינתית I תוצרת איטליה<br>Size: מידות: 305X230 ס""מ<br>Materials: ריפוד עור טבעי מלא<br>Color: אבן, נטורל, אפור כהה<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SORB9.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SORB9A.jpg;https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SORB9B.jpg,סלון;ספות (ק.מ);ITALIAN COLECTION (מודל),SORB9,,0,,true,PERCENT,0,InStock,,צבע,DROP_DOWN,אבן;נטורל;אפור כהה,,,,,,,,,,,,,,,,,,,,,,,,
67f95d4c-485a-4c7b-8251-c6b4b4f82f26,Product,ספות - SORB13,"Model: FABRIC COLECTION<br>Description: מערכת ישיבה 3+2<br>Size: מידות: תלת- 212 ס""מ, דו- 182 ס""מ<br>Materials: ריפוד בד<br>Color: ניתן להשיג בצבעים: חום כהה, אפור כהה, חום בהיר, אפור בהיר<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SORB13.jpg,סלון;ספות (ק.מ);FABRIC COLECTION (מודל),SORB13,,5324,,true,PERCENT,0,InStock,,צבע,DROP_DOWN,ניתן להשיג בצבעים: חום כהה;אפור כהה;חום בהיר;אפור בהיר,,,,,,,,,,,,,,,,,,,,,,,,
cf40e37e-68f3-4c2d-8f4d-0cd0849448d4,Product,ספות - SOBW46,"Description: 1*five seater/
1*three seater/
2*one seater
 iron pipe for frame, metal for sofa leg, solid wood, fabric, high density foam<br>Size: 320*100*94/
213*100*94/
98*100*94<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SOBW46.jpg,סלון;ספות (ק.מ),SOBW46,,10811,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9339e67-9a52-496e-8378-7680681aad46,Product,ספות - SORB47,"Model: FABRIC COLECTION<br>Description: מערכת ישיבה 2+3 | בשילוב ריקליינרים נשלפים<br>Size: מידות: תלת-190 ס""מ, דו-140 ס""מ<br>Materials: ריפוד בד<br>Color: ניתן להשיג במבחר צבעים<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SORB47.jpg,סלון;ספות (ק.מ);FABRIC COLECTION (מודל),SORB47,,6692,,true,PERCENT,0,InStock,,צבע,DROP_DOWN,ניתן להשיג במבחר צבעים,,,,,,,,,,,,,,,,,,,,,,,,
79ced412-b1ae-4f3d-b643-90e91ed26022,Product,ספות - SOBW34,"Description: 2*one seater/
1*three seater/
1*chaise/
1*ottoman
solid wood for sofa leg, solid wood, fabric, high density foam, standard export packing<br>Size: 73*89*90/
188*93*90/
168*93*90/
90*67*40<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SOBW34.jpg,סלון;ספות (ק.מ),SOBW34,,6000,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60a31512-eba2-4bf7-b5fb-dd9a1146437c,Product,ספות - SORB14,"Model: FABRIC COLECTION<br>Description: מערכת ישיבה 3+2<br>Size: מידות: תלת- 224 ס""מ דו- 172 ס""מ<br>Materials: ריפוד בד<br>Color: ניתן להשיג בצבעים אפאפר, חום בהיר, חום אדמדם, ויסקי<br>",,סלון;ספות (ק.מ);FABRIC COLECTION (מודל),SORB14,,6997,,true,PERCENT,0,InStock,,צבע,DROP_DOWN,ניתן להשיג בצבעים אפאפר;חום בהיר;חום אדמדם;ויסקי,,,,,,,,,,,,,,,,,,,,,,,,
1e83e4e7-e067-4ad7-b955-4529ea2dfcc1,Product,ספות - SOBW27,"Description: 1*two seater without armrest/
1*three seater without armrest/
2*wood armrest/
1*square stool/
1*long stool/
1*short stool/
1*chaise/
1*square panel/
1*long panel
solid wood for frame and sofa legs,  fabric, high density sponge, standard export packing<br>Size: 150*100*90/
180*100*90/
33*100*50/
100*100*39/
30*100*39/
30*80*39/
100*180*90/
80.5*80.5*3/
80.5*30.5*3<br>",https://raw.githubusercontent.com/ValeriyLeykin/homme/master/Sofas/Pictures/SOBW27.jpg,סלון;ספות (ק.מ),SOBW27,,7928,,true,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
