handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_aebff9e0-9d0d-fb52-7845-cbc6c3297816,Product,CHAIR F2-243,"Description: Chair, Structure Wood with PP seat
<br>Size: (L)50*(D)47*(H)75 cm Seat High: 45 cm
<br>Materials: PP,WOOD
<br>",,כסאות,F2-243,,441,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2033c8ae-b83f-9336-4c2a-7e4f038d0f22,Product,CHAIR F2-271,"Description: Chair, Structure Full PP
<br>Size: (L)53*(D)57*(H)81 cm Seat High: 46 cm
<br>Materials: PP
<br>",,כסאות,F2-271,,228,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BEIGE;LIGHT YELLOW;LIGHT GREY;LIME,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4b9f49ec-5bb9-d159-6ef9-8106c1c56a29,Product,CHAIR F2-37,"Description: Chair, Structure Seat in ABS, Legs in Metal
<br>Size: (L)62*(W)62*(H)83 cm Seat High: 44 cm
<br>Materials: ABS,METAL
<br>",,כסאות,F2-37,,190,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK;RED;GREEN;BLUE;YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_711ff808-3c4b-7d52-3673-1a46d698db88,Product,CHAIR F2-188,"Description: Chair, Structure Wood with PU cover
<br>Size: (L)57*(D)49*(H)89 cm Seat High: 49 cm
<br>Materials: WOOD,PU
<br>",,כסאות,F2-188,,0,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3c07a8dd-d3a8-67c9-c79c-05f3ac8b75bd,Product,CHAIR F2-84,"Description: Chair, Structure in Powder coating wire, Seat in PU cover
<br>Size: (L)53*(W)53*(H)84 cm Seat High: 44 cm
<br>Materials: WIRE,PU,WOOD
<br>",,כסאות,F2-84,,285,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK;GREEN,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a29ac6c5-217e-0eed-504b-627dc9dfb11d,Product,CHAIR F2-247,"Description: Chair, Structure Painted Aluminium
<br>Size: (L)58*(D)66*(H)82 cm Seat High: 44 cm
<br>Materials: ALUMINIUM
<br>",,כסאות,F2-247,,583,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK;RED,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d40ebcfe-f187-0521-82e0-58ec849d4cd4,Product,CHAIR F2-267,"Description: Chair, Structure Wood with PU/Fabric cover
<br>Size: (L)57*(D)50*(H)80 cm Seat High: 47 cm
<br>Materials: WOOD,FABRIC/PU
<br>",,כסאות,F2-267,,583,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8c2ae591-1b35-5b26-e207-c0fae454a5f1,Product,CHAIR F2-134,"Description: Chair, Structure PP &amp; Wood legs with Fabric cover
<br>Materials: WOOD,PP,FABRIC
<br>",,כסאות,F2-134,,0,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_819fb8bf-579e-f994-8795-18c095d0da8f,Product,CHAIR F2-7,"Description: Chair, Structure Full PP
<br>Size: (L)53.5*(W)43*(H)89 cm Seat High: 48 cm
<br>Materials: PP
<br>",,כסאות,F2-7,,190,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK;RED;BLUE;GREEN;YELLOW;ORANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0f1c6887-54e4-1bf7-372b-b9cdd1e87dd8,Product,CHAIR F2-250,"Description: Chair, Structure Wood base &amp; PP with Fabric cover
<br>Size: (L)60*(D)62*(H)79 cm Seat High: 48 cm
<br>Materials: WOOD,PP,FABRIC
<br>",,כסאות,F2-250,,843,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d2ba264-14ee-234b-3cb8-90b10c5d4e0f,Product,CHAIR F2-48,"Description: Chair, Structure Seat in PP , Legs in Wood
<br>Size: (L)56*(W)46*(H)80 cm Seat High: 42 cm
<br>Materials: PP,WOOD
<br>",,כסאות,F2-48,,190,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK;RED;GREEN;BLUE;YELLOW;PEACH;PINK;ORANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3fd9df42-2e62-1347-b869-50c9a164f582,Product,CHAIR F2-233B,"Description: Chair, Structure Wood legs &amp; PP seat with Fabric cover
<br>Size: (L)65*(D)73*(H)85 cm Seat High: 45 cm
<br>Materials: WOOD,PP,FABRIC
<br>",,כסאות,F2-233B,,583,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_df615fc6-f7b6-3a0f-b84f-0b786c5d78b6,Product,CHAIR F2-185,"Description: Chair, Structure PC with Metal legs
<br>Size: (L)62*(D)62*(H)79 cm Seat High: 49 cm
<br>Materials: METAL,PC
<br>",,כסאות,F2-185,,417,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4d6994b-9ef2-e473-2917-4021e68270dd,Product,CHAIR F2-206,"Description: Chair, Structure Full PP
<br>Size: (L)56*(D)49*(H)79 cm Seat High: 45 cm
<br>Materials: PP
<br>",,כסאות,F2-206,,307,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5fcf4086-3f8e-2af0-79b1-9a1a3d8db2e7,Product,CHAIR F2-299,"Description: Chair, Structure Metal &amp; PP cover with Fabric
<br>Materials: METAL,PP,FABRIC
<br>",,כסאות,F2-299,,0,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_47f0d184-c002-b246-ee5e-06967061b14c,Product,CHAIR F2-119,"<p><b>אפשרות 1:</b></p>Description: Chair, Structure Ply Wood with Walnut Vanner &amp; Stainless Steel legs with PU cover
<br>Size: (L)59*(W)60*(H)89 cm
<br>Materials: STAINLESS STEEL,WALNUT,PU
<br>
<p><b>אפשרות 2:</b></p>Description: Chair, Structure Ply Wood with Walnut Vanner &amp; Stainless Steel legs with Leather cover
<br>Size: (L)59*(W)60*(H)89 cm
<br>Materials: STAINLESS STEEL,WALNUT,LEATHER
<br>
<p><b>אפשרות 3:</b></p>Description: Chair, Structure Ply Wood with Walnut Vanner &amp; Stainless Steel legs with Italian Leather cover
<br>Size: (L)59*(W)60*(H)89 cm
<br>Materials: STAINLESS STEEL,WALNUT,ITALIAN LEATHER
<br>",,כסאות,F2-119,,1536,,TRUE,PERCENT,0,InStock,0,אפשרויות,DROP_DOWN,אפשרות 1;אפשרות 2;אפשרות 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_47f0d184-c002-b246-ee5e-06967061b14c,Variant,,,,,F2-119_0,,,0,TRUE,,,InStock,0,,,אפשרות 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_47f0d184-c002-b246-ee5e-06967061b14c,Variant,,,,,F2-119_1,,,189,TRUE,,,InStock,0,,,אפשרות 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_47f0d184-c002-b246-ee5e-06967061b14c,Variant,,,,,F2-119_2,,,480,TRUE,,,InStock,0,,,אפשרות 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e75ee319-292d-6e92-cd35-992efa3663d1,Product,CHAIR F2-183,"Description: Chair, Structure Full PC
<br>Size: (L)53*(D)39*(H)84 cm Seat High: 47 cm
<br>Materials: PC
<br>",,כסאות,F2-183,,347,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,CLEAR;SMOKE GREY,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_de400f37-ce1d-7e30-431e-fa2ac973b8fd,Product,CHAIR F2-234,"Description: Chair, Structure painted Iron legs &amp; Wood with Ash Vanner seat &amp; back
<br>Size: (L)49*(D)42*(H)82 cm Seat High: 45 cm
<br>Materials: WOOD,IRON
<br>",,כסאות,F2-234,,339,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_891aafa3-9dba-4318-174b-16d1109a4859,Product,CHAIR F2-294,"Description: Chair, Structure Full PC
<br>Size: (L)51*(D)46*(H)81 cm Seat High: 47 cm
<br>Materials: PC
<br>",,כסאות,F2-294,,0,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3477497e-5801-8619-fdac-98560f59eed0,Product,CHAIR F2-268,"Description: Chair, Structure Metal with PU/Fabric cover
<br>Size: (L)59*(D)57*(H)77 cm Seat High: 45 cm
<br>Materials: METAL,FABRIC/PU
<br>",,כסאות,F2-268,,622,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6a62f0c0-7bf9-0921-134c-e4048e84cf14,Product,CHAIR F2-81,"Description: Chair, Structure Full PP
<br>Size: (L)50*(W)51*(H)73 cm Seat High: 45 cm
<br>Materials: PP
<br>",,כסאות,F2-81,,190,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK;RED;GREEN;BLUE;YELLOW;GREY;ORANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3454a364-0e96-77a0-375b-083b0dcd019b,Product,CHAIR F2-241,"Description: Chair, Structure ABS with Fabric cover
<br>Size: (L)56*(D)56*(H)80 cm Seat High: 46 cm
<br>Materials: ABS,METAL,FABRIC
<br>",,כסאות,F2-240,,638,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9906b23e-7b48-feb9-dbd9-fad90de83c4f,Product,CHAIR F2-19,"Description: Chair, Structure Seat in PP , Legs in Wood &amp; Metal
<br>Size: (L)56*(W)46*(H)80 cm Seat High: 45 cm
<br>Materials: PP,WOOD,METAL
<br>",,כסאות,F2-19,,190,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK;RED;GREEN;BLUE;YELLOW;PEACH;PINK;ORANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a9633a9-acb9-6650-d567-b7737d4500c6,Product,CHAIR F2-11,"Description: Chair, Structure Seat in PP cover with Fabric, Legs in Metal
<br>Materials: PP,FABRIC,METAL
<br>",,כסאות,F2-11,,0,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_40875333-e85b-e669-5677-a1ee0125413d,Product,CHAIR F2-212,"Description: Chair, Structure Wood with ABS seat
<br>Materials: WOOD,ABS
<br>",,כסאות,F2-212,,394,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE FRONT+WHITE;RED;GREEN;ORANGE;BLACK;WHITE;YELLOW BACK,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_18b6bbe7-84f5-271b-e037-e6a1ab0bcdec,Product,CHAIR F2-78,"Description: Chair, Structure Seat in PP cover with Fabric, Legs in Wood
<br>Size: (L)56*(W)61*(H)80 cm Seat High: 45 cm
<br>Materials: PP,WOOD,FABRIC
<br>",,כסאות,F2-78,,280,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0fe1b18b-2e22-5a4c-67ec-7936042af694,Product,CHAIR F2-166,"Description: Chair, Structure Full PC
<br>Size: (L)56*(D)46*(H)78 cm Seat High: 43 cm
<br>Materials: PC
<br>",,כסאות,F2-166,,284,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7275c7ba-dd0d-9e91-36d5-21dff748fa90,Product,CHAIR F2-175,"Description: Chair, Structure Full PP
<br>Size: (L)53*(D)54*(H)87 cm Seat High: 45 cm
<br>Materials: PP
<br>",,כסאות,F2-175,,205,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,BLACK;WHITE;GREY,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f517040f-dcc2-0c76-bf37-11ce10e591f6,Product,CHAIR F2-202,"Description: Chair, Structure Wood &amp; PP with Fabric cover
<br>Size: (L)58*(D)62*(H)80 cm Seat High: 45 cm
<br>Materials: WOOD,PP,PU
<br>",,כסאות,F2-202,,520,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_987778cd-7345-7c09-19f2-121e19072131,Product,CHAIR F2-24,"Description: Chair, Structure Seat in ABS, Legs in Metal
<br>Size: (L)62*(W)62*(H)83 cm Seat High: 44 cm
<br>Materials: ABS,METAL
<br>",,כסאות,F2-24,,197,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,CLEAR;SMOKE GREY;CLEAR RED;CLEAR ORANGE;CLEAR PINK,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1ff2d074-a574-6b8f-4ee5-f4cb1cc830de,Product,CHAIR F2-208,"Description: Chair, Structure Wood &amp; PP with Fabric cover
<br>Size: (L)55*(D)50*(H)83 cm Seat High: 46 cm
<br>Materials: WOOD,PP,FABRIC
<br>",,כסאות,F2-208,,362,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cc35423d-73fb-d299-b982-e3200b4535bb,Product,CHAIR F2-50,"Description: Chair, Structure Seat in PP Pillow with Fabric, Legs in Wood &amp; Metal
<br>Size: (L)55*(W)47*(H)82 cm Seat High: 44 cm
<br>Materials: PP,FABRIC,METAL,WOOD
<br>",,כסאות,F2-50,,244,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54fda522-e99f-a15e-de66-7b9fde0b8e17,Product,CHAIR F2-298,"Description: Chair, Structure Metal &amp; PP cover with Fabric
<br>Materials: METAL,PP,FABRIC
<br>",,כסאות,F2-298,,0,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5d8ebf94-7261-e233-6696-4d3fdc611131,Product,CHAIR F2-252,"Description: Chair, Structure Wood with PP seat
<br>Size: (L)46*(D)42*(H)79 cm
<br>Materials: WOOD,PP
<br>",,כסאות,F2-252,,0,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK NATURAL WOOD;DARK WOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_57be8e72-27d8-5a8e-cd44-65045cb4969b,Product,CHAIR F2-8,"Description: Chair, Structure Seat in PP , Legs in Wood &amp; Metal
<br>Size: (L)50*(W)56.5*(H)75 cm Seat High: 45 cm
<br>Materials: PP,WOOD,METAL
<br>",,כסאות,F2-8,,190,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK;RED;GREEN;BLUE;YELLOW;ORANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2fb8ab6b-f2d3-8005-f4e8-4cd9299e4109,Product,CHAIR F2-49,"Description: Chair, Structure Seat in PP cover with Fabric, Legs in Metal and Wood
<br>Size: (L)56*(W)46*(H)80 cm Seat High: 42 cm
<br>Materials: PP,FABRIC,METAL,WOOD
<br>",,כסאות,F2-49,,232,,TRUE,PERCENT,0,InStock,0,צבע מושב,DROP_DOWN,WHITE;BLACK FABRIC,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f4bc9efe-a107-a3d8-1585-c468bbf192ab,Product,CHAIR F2-86,"Description: Chair, Structure Full PP
<br>Size: (L)55*(W)47*(H)80 cm Seat High: 44 cm
<br>Materials: PP
<br>",,כסאות,F2-86,,190,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK;RED;GREEN;BLUE;YELLOW;GREY;ORANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d3b25746-f29a-937c-8d54-bf7a9ec167f4,Product,CHAIR F2-113,"<p><b>אפשרות 1:</b></p>Description: Chair, Structure Aluminium legs with PU cover
<br>Materials: ALUMINIUM,PU
<br>
<p><b>אפשרות 2:</b></p>Description: Chair, Structure Aluminium legs with Leather cover
<br>Materials: ALUMINIUM,LEATHER
<br>",,כסאות,F2-113,,2111,,TRUE,PERCENT,0,InStock,0,אפשרויות,DROP_DOWN,אפשרות 1;אפשרות 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d3b25746-f29a-937c-8d54-bf7a9ec167f4,Variant,,,,,F2-113_0,,,0,TRUE,,,InStock,0,,,אפשרות 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d3b25746-f29a-937c-8d54-bf7a9ec167f4,Variant,,,,,F2-113_1,,,385,TRUE,,,InStock,0,,,אפשרות 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1fee0c25-5453-fcdd-544a-01b26ffbd459,Product,CHAIR F2-87,"Description: Chair, Structure Birch Wood with Rope cover
<br>Size: (L)58*(W)55*(H)73 cm Seat High: 43 cm
<br>Materials: WOOD,ROPE
<br>",,כסאות,F2-87,,425,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bff687b3-d9dc-c6a4-24ad-8e2a5e642a8f,Product,CHAIR F2-142,"Description: Chair, Structure PP &amp; Wood legs with Fabric cover
<br>Materials: WOOD,PP,FABRIC
<br>",,כסאות,F2-142,,0,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7acfacb8-dea6-ee3e-79dd-b569d4750e09,Product,CHAIR F2-193,"Description: Chair, Structure Wood with Fabric cover
<br>Size: (L)65*(D)60*(H)79 cm Seat High: 48 cm
<br>Materials: WOOD,FABRIC
<br>",,כסאות,F2-193,,0,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4f7e2525-b3bb-34ee-e270-a98ab498f3b6,Product,CHAIR F2-55,"Description: Chair, Structure Seat in PP , Legs in Wood &amp; Metal
<br>Size: (L)62*(W)62*(H)83 cm Seat High: 44 cm
<br>Materials: PP,METAL,WOOD
<br>",,כסאות,F2-55,,190,,TRUE,PERCENT,0,InStock,0,צבע,DROP_DOWN,WHITE;BLACK;RED;BLUE;GREEN;PINK;YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_42b4a227-caa1-db79-f001-a177e0cb36aa,Product,CHAIR F2-171,"Description: Chair, Structure Full PP
<br>Size: (L)58*(D)60*(H)73 cm Seat High: 42 cm
<br>Materials: PP
<br>",,כסאות,F2-171,,190,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8f9c80d6-de7f-7a2b-22a9-fec8bda34c21,Product,CHAIR F2-116,"Description: Chair, Structure Stainless Steel with PU cover
<br>Size: (L)46*(W)56*(H)98 cm
<br>Materials: STAINLESS STEEL,PU
<br>",,כסאות,F2-116,,504,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9e4229e6-786b-122d-d3d5-33162756aca5,Product,CHAIR F2-149,"Description: Chair, Structure PP with Fabric cover
<br>Size: (L)58*(D)49*(H)87 cm Seat High: 45 cm
<br>Materials: PP,FABRIC
<br>",,כסאות,F2-149,,347,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bf6a6653-90dc-eafd-4d5a-09b3806103c9,Product,CHAIR F2-105,"Description: Chair, Structure Stainless Steel with PU cover
<br>Size: (L)45*(W)61*(H)94 cm
<br>Materials: STAINLESS STEEL,PU
<br>",,כסאות,F2-105,,417,,TRUE,PERCENT,0,InStock,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
